BOOK_ID,BOOK_TITLE,BOOK_COVER,AUTHOR,BOOK_PRICE,PUBLISHER,PUBDATE,DESCRIPTION
9.78895E+12,샤워젤과 소다수 (고선경 시집),https://shopping-phinf.pstatic.net/main_4320796/43207962625.20241107091642.jpg,고선경,10800,문학동네,00:00.0,"“쓰러진 풍경을 사랑하는 게 우리의 재능이지”

구겨진 뒤축 같은 오늘을 딛고
끝내 내일이라는 약속을 지켜내는 이십대의 초상

체념과 무기력만 남은 듯한 세상에 희망이라는 농담을 던지며 자신을 향한 믿음을 놓지 않는 청년 세대를 그리는 시인, 고선경의 첫번째 시집 『샤워젤과 소다수』를 문학동네시인선 202번으로 출간한다. 2022년 조선일보 신춘문예로 데뷔할 당시 이문재, 정끝별 시인으로부터 넘치는 “시적 패기”로 써나갈 시의 힘이 기대된다는 평을 받은 시인은, 이십대의 현실을 핍진하게 그려냄과 동시에 수상 소감에서 밝혔듯 “무궁무진하고 이상한 미래”로 씩씩하게 걸어나가는 시편들을 선보여왔다.
이번 시집에서 시인은 오래된 테이프를 재생하듯 한 시대를 풍미한 문화 요소들을 배치해 읽는 이를 공감과 향수로 가득한 시세계 속으로 끌어들인다. 딴청과도 같은 회상이 끝나고 돌아온 현재는 그러나 지고 또 지는 게임의 연속이다. 시인은 자조적이면서도 능청스러운 유머로 청년들의 고단한 현실을 비틀고, 미지의 내일에 향기롭고 경쾌한 상상을 덧입힌다. 너머를 상상할 수 있기에 앞으로를 다짐하고, 사랑을 약속하며, 끝없는 소망을 품게 된다는 것을 보여주는 시편들에서, 새로운 가능성을 꿈꿈으로써 또 한번 오늘을 살아내는 이들의 목소리가 들려오는 듯하다."
9.78896E+12,차라투스트라는 이렇게 말했다 (니체선집 아카넷 25주년 특별판),https://shopping-phinf.pstatic.net/main_5591936/55919360277.20250724092129.jpg,프리드리히 니체,28350,아카넷,00:00.0,"당신은 어떤 존재로 거듭날 것인가
영혼을 흔드는 차라투스트라의 목소리,
박찬국 교수의 충실한 번역으로 당신 안의 ‘초인’을 깨우다!

아카넷은 창립 25주년을 맞아, 독자들이 오랫동안 기다려 왔던 니체의 대표작 『차라투스트라는 이렇게 말했다』를 특별한 장정으로 선보인다. 니체 철학의 권위자 박찬국 교수(서울대 철학과)가 원작의 의도를 분명히 살려 번역하고, 2200여 개의 풍부한 주석과 니체 사상의 전모를 아우르는 해설을 더하여, 독자들이 난해한 고전을 선명하게 이해할 수 있도록 안내한다. 또한 워크룸프레스의 아름답고 대담한 디자인으로, 기존 철학서와는 다른 새롭고 강렬한 독서 경험을 선사한다."
9.78896E+12,돈이 자유다 (당신이 21억을 최대한 빨리 벌어야 하는 이유),https://shopping-phinf.pstatic.net/main_5582637/55826376618.20250806103123.jpg,함태식,17550,황금부엉이,00:00.0,"“가난은 죄가 아니지만, 방관은 죄다”
부는 ‘나의 성장’이 아니라 ‘자산의 가치’에서 시작된다

집값이 떨어질 땐 겁이 나서 움직이지 못하고, 조금 오르기 시작하면 이미 대출은 꽉 막혀 있다. 기회를 잡으려는 순간마다 새로운 규칙이 생기고, 우리는 늘 한발 늦는다. 문제는 타이밍 좋게 아파트 하나 투자에 성공했다고 해서 인생이 드라마틱하게 바뀌진 않는 점이다. 팔기 전까진 내 돈이 아니고, 대출이자와 막연한 미래에 오히려 숨이 막힌다. 자산 그래프는 조금 올랐을지 몰라도, 당신의 일상은 여전히 똑같다. 왜일까? 자신의 근본적인 욕망이 무엇인지도 모른 채 ‘어디에 투자할까’에만 몰두하다 보면 결국 늘 같은 실패를 반복하게 된다.
이 책의 저자 얼음공장은 사회가 정해놓은 ‘성공 공식’을 누구보다 뼛속까지 실천한 사람이다. 100킬로그램이 넘는 거구에 게임중독자, 인생 비관자로 살던 그는 “내가 바뀌면 인생도 바뀌겠지”라는 믿음 하나로 혹독하게 살을 빼고, 전문대에서 편입했으며, 결국 대기업에 들어갔다. 좋은 직장을 얻었으니, 돈 걱정 없이 살 수 있을 줄 알았다. 하지만 현실은 그 기대를 배신했다. 아무리 성과를 내도 인정받지 못했으며, 남은 것은 상사와의 갈등, 공황장애와 우울증뿐이었다. 그제야 그는 깨달았다. 나를 아무리 성장시켜도, 현실은 크게 바뀌지 않는다는 것을. 세상은 끊임없이 개인의 가치를 높이라고 하지만, 나를 바꾸는 일은 너무 어렵고 감당해야 할 것이 많다. 그래서 그는 선택했다. ‘나’ 대신 ‘내가 가진 것’을 바꾸기로. 자신을 갈아 넣는 대신, 내가 가진 자산의 구조를 바꾸는 일이 삶의 목표를 달성하는 가장 현실적이고 명확한 전략이었다. 정확한 판단과 전략만 있다면 자산의 가치는 언제든 바꿀 수 있다. 그리고 그 변화는 생각보다 훨씬 빠르고, 훨씬 깊다.
가난은 나의 선택이 아니다. 하지만 방관은 나의 선택이다. 돈이 없어서 불안한 게 아니다. 전략이 없기 때문에 불안한 것이다. 《돈이 자유다》는 말한다. 방향 없이 성실한 건, 가난으로 가는 가장 빠른 길이라고. 이제는 무의미한 노력 대신, 실질적인 변화에 집중해야 할 때다. 지금 당신에게 필요한 건 위로가 아니라 각성이다."
9.78896E+12,애정 행각,https://shopping-phinf.pstatic.net/main_5534095/55340956342.20250619120936.jpg,니키리^임지은,15120,마음산책,00:00.0,"세계적인 아티스트 니키리의 첫 번째 저서
에세이스트 임지은과 나눈 대화의 기록

〈프로젝트〉 〈파츠〉 등의 작품으로 알려진 아티스트 니키리의 첫 번째 저서 『애정 행각』이 출간되었다. 이 책은 니키리가 절친한 친구인 에세이스트 임지은과 2년여에 걸쳐 나눈 대화의 결과물이다. 두 저자는 짓궂은 농담과 진지한 사유를 오가면서 예술과 사랑, 삶과 죽음, 인공과 자연에 대해 이야기한다.
『애정 행각』은 예술가라는 것이 곧 정체성인 ‘본투비’ 아티스트 니키리를 조명한다. 니키리가 페인팅 작업에 처음 도전하는 이야기부터 뉴욕에서 활동하던 시절의 일화, 좋은 예술이 지녀야 할 조건에 대한 대화가 펼쳐진다. 아티스트로서뿐 아니라 한 사람으로서 니키리가 삶에 관해 품은 생각들도 만나볼 수 있다. 임지은은 우정의 파트너이자 정확한 관찰자로 임하면서, 늘 재미있는 것을 찾아다니고, 나이 듦을 두려워하며, 아름다움을 사랑하고, 오직 현재에 집중하는 ‘탐미주의자’ 니키리의 진솔한 모습을 끌어낸다. 
이 책은 부로 나뉘지 않고 소제목이 계속 이어지는 형식으로 구성되어 있어 마치 곁에서 대화를 직접 듣는 것 같은 생생한 리듬을 느끼게 한다. 책 사이사이에는 니키리가 직접 쓴 짧은 글과 전시를 위해 작성한 작가 노트 등이 실려 있다. 책 표지로는 니키리가 직접 그린 그림이 사용되었다. 『애정 행각』에는 니키리의 글과 말, 그림이 모두 담겨 있어 그의 면모가 잘 드러난다.

임지은 니키는…… 움직여. ‘나는 너를 생각한다’를 말로만 해서는 전달 안 된다는 걸 아는 사람 같아. 나 너 챙긴다, 하고 말하는 게 아니라 그냥 나를 챙겨. 사랑하는 사람들한테 그냥 사랑을 하지. 세상을 사는 법을 말하는 대신에 세상을 살아. 삶을 아끼고 사랑하자고 말하는 대신에 그냥 삶에서 움직이고 즐기고 다니지. 나는 그런 걸 훔치고 싶어.

니키리 난 애정 행각을 벌이고 다니는 거지.
-『애정 행각』에서"
9.78896E+12,시 쓰기 안내서,https://shopping-phinf.pstatic.net/main_5626173/56261735129.20250816071341.jpg,메리 올리버,13608,마음산책,00:00.0,"시는 삶을 소중히 여기는 힘이다

“결국 시는 단어들의 집합이 아니라 추위에 떠는 이들을 위한 불이며, 
길 잃은 이들에게 내려진 밧줄이며, 굶주린 자들의 주머니 속 빵처럼 
꼭 필요한 것이기 때문이다. 정말 그렇다.”

국경과 세대를 뛰어넘어 무수한 독자를 위로해온 「기러기」의 시인, 퓰리처상 수상 작가이자 한강, 김연수, 김소연, 이제니 등 수많은 문인들이 아껴 읽은 메리 올리버의 『시 쓰기 안내서』가 마음산책에서 출간된다. 꾸밈없는 시적 언어로 자연의 아름다움을 경외해온 시인의 창작 비밀이 담긴 책으로, 시를 쓰고 더 깊이 음미할 수 있도록 이끄는 조언을 들을 수 있다.  


“가르칠 수 없는 것이라 해도 배울 수 있고, 배워야만 하는 건 아주 많다.
이 책에는 그런 배울 수 있는 것들이 담겨 있다”

『시 쓰기 안내서』는 정직한 제목처럼 시어의 소리, 시에서 행 나누기의 효과, 시적 형식, 어조, 이미지, 고쳐쓰기에 이르기까지 시 창작의 모든 과정에 대해 자상하면서도 엄정한 가르침을 전하는 책이다. 메리 올리버는 이 책에서 시인으로서뿐 아니라 교사로서도 탁월한 재능을 증명한다. 윌리엄 워즈워스와 월트 휘트먼, 에밀리 디킨슨 등 그에게 시적 영감을 불어넣어준 영미 시인들의 시를 구체적으로 소개하며, 시 쓰기에 대한 전문적인 지식과 기술적인 조언과 더불어, 그보다 폭넓은 문학과 예술 전반에 대한 마음가짐을 아우른다. 


“시란 태도이며 기도이다. 
시는 종이 위에서 노래하고, 그 노래는 종이 밖으로 울려 퍼진다”

이 책은 시 쓰기를 꿈꾸는 이들이 창작의 첫걸음을 뗄 수 있도록 돕는 한편, 시를 읽는 사람들까지 따뜻하게 환영하고자 쓰였다. 시가 태어나는 과정, 시 한 편이 완성되기까지 시인이 쏟는 시간과 노력을 이해함으로써 독자 또한 마침내 ‘시’라는 경이로운 세계에 한 걸음 더 가까이 다가설 수 있게 된다. 
책에 담긴 메리 올리버의 목소리에 귀 기울이는 동안 독자는 사랑하는 시인을 문학적 스승이자 벗으로 만나는 소중한 시간을 경험한다. 시를 아끼는 모든 이에게 건네는 메리 올리버의 초대장과 같은 책이다."
9.78896E+12,항공여객운송 서비스: Role-play로 배우는 실무 (Role-play로 배우는 실무),https://shopping-phinf.pstatic.net/main_5375750/53757508553.20250327071611.jpg,이유나,24700,센게이지러닝코리아,00:00.0,"이 책은 항공 서비스를 전공하는 학생들과 항공여객운송 서비스를 담당하는 지상직과 일반직 직무에 관심이 있는 학습자, 그리고 항공사 및 공항에서 해당 업무 교육을 받는 신입 직원들을 위해 집필되었다. 공항 현장에서 실질적으로 필요한 핵심 이론과 실무 내용을 중심으로 구성하여 실용적인 학습이 이루어질 수 있도록 하였다.

각 장에서는 이론 학습뿐만 아니라 국내외 항공사의 서류 작성 실습, 페르소나 기반 롤플레이, 상황 대처 및 문제 해결, 그룹 토론 등을 통해 개념과 이론을 현실에 적용할 수 있도록 구성하였다. 각 장을 다루기 전에, '페르소나(Persona) 구성 가이드'를 제시하여 현장에서 마주하는 다양한 승객의 상황을 설정하고 이에 대처하는 실습을 하도록 하였다. 그리고 부록에는 핵심 용어 및 코드 정리를 포함하여 기본 개념을 쉽게 익힐 수 있도록 하였다.

이 책은 총 다섯 개의 장으로 구성되어 있다. Chapter 01은 ‘도움이 필요한 승객’ 부분으로, 휠체어 이용 승객, 임산부 등 도움이 필요한 승객을 위한 맞춤형 응대 방법과 절차를 다루며, 승객 편의를 극대화하면서도 운송 효율성을 유지하는 실무 노하우를 제공한다. Chapter 02는 ‘탑승 수속 카운터’ 부분으로, 예약 확인, 좌석 배정, 출입국 절차 지원 등 승객과의 첫 접점에서 수행해야 할 전문 업무를 다룬다. 서류 및 수하물 확인을 통해 안전한 출입국을 지원하며, 신속하고 정확한 서비스로 승객 만족도를 높이는 데 중점을 둔다. Chapter 03은 ‘탑승 게이트’ 부분으로, 객실 및 운항 승무원, 램프·카고·정비 등 다양한 부서와 협력하여 원활한 탑승 절차를 진행하는 방법을 소개한다. 게이트에서 발생할 수 있는 변수와 효과적인 문제 해결 방안을 다룬다. Chapter 04는 ‘수하물’ 부분으로, 분실·파손 등 수하물 문제 발생 시 신속하고 효율적으로 대응하는 실무 절차를 설명하며, 지상직 직원의 전문성을 강화하는 데 초점을 맞춘다. Chapter 05는 ‘방송문’ 부분으로, 공항 내 방송을 통해 승객의 혼란을 방지하고 원활한 소통을 돕는 방법을 다룬다. 다양한 상황에 맞춘 필수 방송문을 제시하며, 한국어·영어로 명확하게 전달하는 능력을 배양하게끔 안내한다."
9.78894E+12,급류 (정대건 장편소설),https://shopping-phinf.pstatic.net/main_5540159/55401591008.20250621110552.jpg,정대건,12600,민음사,00:00.0,"“우리는 깨진 게 아니라 조금 복잡하게 헝클어진 거야.
 헝클어진 건 다시 풀 수 있어.”

정대건 장편소설 『급류』 사랑의 에디션이 출간되었다. 2022년 12월, 민음사 오늘의 젊은 작가 시리즈로 출간된 『급류』의 20만 부 돌파를 축하하고 기념하기 위해 기획된 특별판이다. 『급류』를 아끼고 사랑하는 독자들을 향한 감사의 마음을 담아 소설 속 주인공들의 관계를 은유적으로 보여 주는 듯한 이진주 작가의 회화 작품을 표지에 실었다. 그림 속에서 두 사람의 사랑은 물속 깊이, 수초 사이사이, 가라앉아 있는 듯한 모습이다. 그러나 작은 틈 하나, 그 틈으로 들어오는 물방울 하나 허락하지 않겠다는 듯 서로를 끌어안고 있는 두 사람은 침잠했다기보다 함께 만든 참호 속에서 보호받고 있는 것처럼 보인다.  

출간일로부터 2년이 지난 책은 통상 ‘구간’으로 분류된다. 구간이란 새롭게 발간된 책을 뜻하는 신간(新刊)의 반대말이다. 특별한 신간이 평범한 구간이 되어 가거나 때로는 갈수록 더 눈에 띄는 구간, 즉 스테디셀러로 자리매김하는 건 흔하거나 곧잘 있는 일이다. 그러나 이미 구간으로 분류되어 ‘흘러간 책’이 재등장하는 경우는 쉽게 볼 수 있는 일이 아니다. 매일같이 수많은 신간이 쏟아지는 경쟁적 출판의 세계에서 비교적 신인에 해당하는 작가의 구간이 사실상 전적으로 독자들의 선택과 지지에 의해 베스트셀러가 되는 경우란 없는 일은 아니지만 확실히 드문 일, 한마디로 사건임에 틀림없다.

이 책의 무엇이 독자들의 심중을 그토록 깊이 파고든 걸까. 『급류』를 읽은 많은 독자들이 소설의 물살에 휩쓸려 허우적거렸음을 고백한다. 누군가는 이 소설을 눈물로 읽었다 말하고, 누군가는 이 소설이 우리 세대의 『노르웨이의 숲』 과 같았다는 말로 뜨거웠지만 공허했던 청춘의 한때를 회상했노라 말한다. 또 어떤 이는 위로와 용기를 얻었다 하고, 그중에는 자신의 오랜 상처와 비로소 대면하고 화해하는 계기가 됐다고 털어놓는 독자도 있다. 눈물로, 청춘의 방황으로, 위로와 용기로, 화해의 손길로 읽게 되는 소설. 독자들은 실로 다양한 반응으로 『급류』를 기억하고 있다. 

『급류』는 10대의 산뜻하고 풋풋한 첫사랑으로 문을 열어 20대의 불안하고 황폐한 방황을 지나 30대의 성숙한 이해에 이르기까지, 소설의 물리적 분량에 비해 제법 긴 시간을 다룬다. 10대의 소년과 소녀가 30대의 성인이 되는 동안 『급류』의 서사는 수면에서 시작해 심해까지 내려갔다 다시 물 밖으로 올라오는 잠수의 경로를 따른다. 그 과정에서 핑크빛 로맨스는 잿빛 트라우마가 됐다 심오한 빛깔을 띠는 원석이 된다. 수심(水深)이 바뀔 때마다 각각의 깊이에서 살아가는 생물종이 달라지듯 두 사람 사이에 흐르는 장르도 변해 간다. 때로는 스릴러처럼 미스테리한 분위기 속에서 전개되고, 때로는 청춘물처럼 과잉되거나 위축된 심리적 갈등 속에서 침잠하며, 마침내 지난 얼룩들과 화해하며 확신과 용기를 얻는다.

방황하는 가운데 서로의 존재 안에서 길을 만들어 가는 두 사람을 보며 우리는 지난 시절의 실패와 상처, 외로움과 고립의 시간을 마주한다. 우리 자신이 어쩌지 못하는 삶의 난관에 부딪치면서도 끝내 소중한 것을 포기하지 않고 그럼으로써 자신을 포기하지 않을 때, 우리는 상처에서 사랑의 길을 발견할 수 있다. 그러니  『급류』가 사랑에 대한 이야기라는 말은 충분히 맞는 말이지만, 상처에 대한 이야기라는 말은 한층 더 맞는 말이다. 사랑의 시작은 빠진다라는 수동적 동사와 함께할 수 있지만 그 이후 모든 순간 속에서 사랑은 그것을 지켜 가겠다는 능동적 의지의 동사를 통해서만 유지된다. 사랑은 언제나 순간순간 살아 있는 선택 속에 있다.

“우리는 깨진 게 아니라 헝클어졌을 뿐이야. 헝클어진 건 다시 풀 수 있어.” 이것은 『급류』에서 독자들이 읽어 내고 찾아낸 사랑의 은유이자 작가가 『급류』를 통해 말하고 싶었던 인생의 은유일 것이다. 헝클어진 매듭을 잘라내지 않고 다시 풀기 위해 정성을 다하는 것. 그 정성에는 같은 상처를 가진 사람들이 그 상처로 말미암아 더 깊은 사랑에 도달할 수 있다는 희망이 있다. 작가가 희망을 한 편의 서사로 보여 주면 그 서사는 독자들 마음속에서 살아남아 세상에 실재하는 이야기가 된다. 희망은 꼭 끌어안고 있는 두 사람의 둥근 어깨를 닮았다. 그 안에 동그랗게 패인 자그마한 참호를 닮았다. 급류를 피할 수 있는 방법 같은 건 없다. 그러나 급류에서도 살아남을 수 있는 방법은 있다. 사랑은 사람을 구조한다. 『급류』의 인기가 그 증거다."
9.78894E+12,싯다르타,https://shopping-phinf.pstatic.net/main_5526427/55264276305.20250613093915.jpg,헤르만헤세,13500,민음사,00:00.0,"그 어떤 가르침도 받지 말아야지.
나 자신한테서 배울 것이며,
나 자신의 제자가 될 것이며,
나 자신을, 싯다르타라는 비밀을 알아내야지.

우리 시대의 가장 위대한 정신적 스승 싯다르타
동양 사상에 대한 헤르만 헤세의 관심과 애정이 응축된 소설
 
동서양의 정신적 유산을 시적으로 승화한 종교적 성장 소설의 대표작, 헤르만 헤세의 『싯다르타』특별판이 출간되었다. 20세기 독일 문학을 대표하는 작가 헤르만 헤세는 인간 내면의 고뇌와 구원, 자아 실현을 지속적으로 탐구해 온 작가다. 그중에서도 『싯다르타』는 동양 사상과 개인의 영적 성장이라는 두 축이 조화를 이루며, 후기 헤세 문학의 정점을 보여 주는 작품으로 평가받는다.
『싯다르타』는 헤세가 1차 세계 대전 직후 치열한 내면적 고통과 환멸을 겪던 시기에 집필한 작품으로, 1922년 초판 출간 이후 지금까지도 전 세계 독자들에게 깊은 울림을 전하고 있다. 서구 문학이 동양 정신을 진지하게 수용한 보기 드문 사례로, 주인공 싯다르타의 여정을 통해 인간 존재의 근원적 질문을 되묻는다."
9.78152E+12,Dragons in a Bag (Dragons in a Bag #1) (ALA-ALSC 주목할 만한 아동 도서),https://shopping-phinf.pstatic.net/main_3248605/32486055902.20250626094531.jpg,Zetta Elliott^Geneva B.,7800,Yearling Books,00:00.0,"The dragon's out of the bag in this diverse, young urban fantasy from an award-winning author!

When Jaxon is sent to spend the day with a mean old lady his mother calls Ma, he finds out she's not his grandmother--but she is a witch! She needs his help delivering baby dragons to a magical world where they'll be safe. There are two rules when it comes to the dragons: don't let them out of the bag, and don't feed them anything sweet. Before he knows it, Jax and his friends Vikram and Kavita have broken both rules! Will Jax get the baby dragons delivered safe and sound? Or will they be lost in Brooklyn forever?
 
AN ALA-ALSC NOTABLE CHILDREN'S BOOK
AN NPR BEST BOOK OF THE YEAR
A CHICAGO PUBLIC LIBRARY BEST BOOK OF THE YEAR
A KIRKUS REVIEWS BEST BOOK OF THE YEAR
 
The Dragons in a Bag series continues! Don't miss The Dragon Thief, and The Witch's Apprentice."
9.7818E+12,"When You Find the Right Rock (『딱 맞는 돌을 찾으면』원서, 2024 미국 아마존 최고의 아동 도서 선정작)",https://shopping-phinf.pstatic.net/main_5018758/50187586652.20250512071339.jpg,메리 린 레이,19800,Chronicle Books,00:00.0,"2024 미국 아마존 최고의 아동 도서 선정작

때로는 바위 더미 속에서 흥미로운 것을 볼 수도 있고, 자신에 대해 흥미로운 것을 알아차릴 수도 있어요. 이 책은 인내심, 자기 발견, 자연과 형성할 수 있는 깊은 연결 등의 주제를 아름답게 탐구하는 그림책으로, 모든 연령대의 독자들, 특히 어린이들이 스스로 가장 소중한 것을 발견할 수 있도록 힘을 길러 주며, 발견의 의미에 대해 생각할 거리를 줍니다. 나를 둘러싼 세상과 돌 그리고 나에 대한 끊임없는 탐험과 탐구를 지속할 수 있도록 용기와 영감을 주는 그림책입니다.

A marvelous exploration of the special relationship children find with the natural world and the fascination and friendship they find in special rocks, from poet Mary Lyn Ray and artist Felicita Sala."
9.7889E+12,나는 메트로폴리탄 미술관의 경비원입니다 (경이로운 세계 속으로 숨어버린 한 남자의 이야기ㅣ작품 가이드 별책부록),https://shopping-phinf.pstatic.net/main_4404280/44042808628.20231118075354.jpg,패트릭 브링리,15750,웅진지식하우스,00:00.0,"2024년 독자들의 뜨거운 사랑을 받은 에세이
『나는 메트로폴리탄 미술관의 경비원입니다』
20만 부 기념 양장 에디션 출간!

“나의 결혼식이 열렸어야 했던 날, 형의 장례식이 거행되었다.
그해 가을, 나는 다니던 《뉴요커》를 그만두고 
메트로폴리탄 미술관의 경비원으로 지원했다. 
그렇게 한동안은 고요하게 서 있고 싶었다”


2024년 독자들의 뜨거운 사랑을 받은 에세이 『나는 메트로폴리탄 미술관의 경비원입니다』가 ‘20만 부 기념 양장 에디션’으로 새롭게 태어났다. 2023년 11월 초판이 출간되어 ‘메트로폴리탄 열풍’을 불러일으킨 지 꼭 1년 만이다. 한정판으로 발간된 20만 부 기념 양장 에디션은 메트로폴리탄 미술관 특유의 고즈넉함을 상징하는 세피아 톤과 삶에 대한 희망을 상징하는 레드 톤이 어우러진 감각적인 표지로 재탄생했다. 이와 함께 양장본 표지에 사용된 엔젤클로스 종이 특유의 질감은 마치 전시회 도록을 보는 듯한 고급스러움을 더한다.

아울러 20만 부 기념 양장 에디션에는 한국 독자들에게 전하는 저자 패트릭 브링리의 특별 서문을 담았다. “고독 속에서 쓴 책이 언어의 장벽을 넘고 바다를 건너 수많은 사람들과 깊숙이 연결될 수 있다는 사실을 알게 되어 감사하다”는 저자의 말처럼, 한국 독자를 향한 애정과 존중은 물론 인생과 예술에 대한 특유의 유려하고 위트 있는 문장을 감상할 수 있다.

이번 양장 에디션은 독자들에게 또 하나의 특별한 선물을 선사한다. QR코드를 찍기만 하면 본문 속 186가지 예술 작품을 한눈에 볼 수 있는 별책부록이 바로 그것이다. 일전에 한정판으로 제작된 이후 쇄도하는 독자들의 요청에 응답해 20만 부를 기념해 다시 한 번 증정한다. 마지막으로 양장 에디션 구매 독자들은 책 속에 삽입된 QR코드를 통해 2025년 예정인 저자 방한 기념 독자 초대 이벤트에 응모할 수 있다. 

상실의 아픔 속에서 길어 올린 삶과 예술의 의미를 들려주며 전 세계에서 ‘눈부시게 아름다운 이야기’라는 찬사를 받은 이 책은 한 해가 저물어가는 이 시점에 더욱 의미 있게 다가온다. 오랜 슬픔과 무기력에서 한 걸음 내딛고 싶은 이들, 소용돌이치는 삶에서 치유와 사색이 필요한 이들에게 20주년 기념 양장 에디션은 더욱 감동적인 연말 선물이 되어줄 것이다.

* 이 책은 2023년 출간된 『나는 메트로폴리탄 미술관의 경비원입니다』  초판의 20만 부 기념 양장 에디션으로 한국어판 특별 서문을 제외한 도서 내용은 초판과 동일합니다."
9.7889E+12,불안 세대 (디지털 세계는 우리 아이들을 어떻게 병들게 하는가),https://shopping-phinf.pstatic.net/main_4941123/49411234620.20240728075046.jpg,조너선 하이트,22320,웅진지식하우스,00:00.0,"전 세계를 충격에 빠뜨린 2024년 최고의 문제작
우리는 왜 십대의 SNS 사용을 제한해야 하는가?

세계적인 사회심리학자 조너선 하이트의 신작 『불안 세대』가 전 세계를 뜨겁게 달구고 있다. 『바른 마음』으로 ‘영미권에서 가장 논쟁적인 학자’으로 부상한 그는 스마트폰과 소셜 미디어, 인터넷이 청소년 정신 건강 위기를 초래하고 있다는 충격적인 주장을 내놓는다. 이 책은 전 세계에 십대의 스마트폰과 SNS 규제 논쟁을 불러일으키고 있다.
소셜 미디어와 온라인 포르노, 중독성 강한 게임, 자극적인 콘텐츠는 민감하고 취약한 아이들의 뇌를 어떻게 재편할까? 과잉보호 양육과 헬리콥터 부모는 스마트폰이 끼친 해악을 얼마나 크게 증폭시킬까? 하이트는 방대한 데이터와 연구 결과들을 바탕으로 “현실 세계의 과잉보호와 가상 세계의 과소 보호”가 아이들 뇌를 병들게 하는 메커니즘을 밝힌다. 그리고 더 건강하고 행복한 어린 시절을 회복하기 위해 우리 사회가 나아가야 할 길을 분명하게 제시한다. 

“사랑하는 아이들에게 줄 수 있는 최고의 선물은 진짜 현실에 기반을 둔 아동기다” _조너선 하이트"
9.7889E+12,김대리의 취향 니트 (쉽게 뜨고 핏하게 입는 탑다운 뜨개 10),https://shopping-phinf.pstatic.net/main_5112398/51123980622.20241101072402.jpg,바늘이야기 김대리,18900,웅진리빙하우스,00:00.0,"“뜨개하기 좋은 계절,
쉽게 뜨고 핏하게 입는 탑다운으로 시작해보자!”

뜨는 것마다 화제! 뜨개인들이 가장 사랑하는 뜨개 작가 김대리의 신간이 출간됐다. 이번 책은 더 스타일리시하고 트렌디하다. 『김대리의 데일리 뜨개』 이후 1년 만에 더 업그레이드되어 매력적인 니트와 소품 10가지 작품으로 채웠다. 여전히 뜨기 쉽고, 두루 입을 수 있으며, 섬세한 핏을 살릴 수 있도록 디테일이 남다른 도안을 선별했다.  

탑다운 기법의 작품으로 구선한 이번 책은 초보자도 두루 도전할 수 있다. 바텀업처럼 자연스러운 소매산과 절묘한 핏을 만든 탑다운 심플 니트, 뜨면서 재밌고 입을 때 예쁜 아란 무늬 스웨터와 카디건, 배색이 어려운 사람을 위해 덧수를 고안해 넣은 코위찬 카디건, 디테일까지 신경 써 입었을 때 목이 불편하지 않은 칼라 스타일까지. 모든 작품을 끝까지 완성할 수 있도록 돕는 튜토리얼 동영상과 함께 기법 및 도안에 대한 업데이트 소식도 확인할 수 있는 QR 링크를 제공한다. 

이번 책에 실린 10개 작품은 모두 어디에도 발표하지 않은 미공개 도안이다. 그동안 김대리의 일상에서 잠깐씩 엿볼 수 있었던 작품들과 오랜 시간 공들여 완성한 작품만 담았다. 게다가 김대리가 작품을 만들 때 영감을 받았던 장면의 4컷 사진은 색다른 재미를 선사한다. 뜨개인과 나누고 싶은 이야기 담긴 에세이에는 뜨개를 처음 시작한 일화, 뜨개만의 매력, 좋아하는 실을 고르는 기준 등 통통 튀면서도 늘 작품에 진심인 김대리를 만나볼 수 있다."
